"entrez_id","symbol","genename"
NA,"ITPR1",NA
NA,"CFLAR-AS1",NA
NA,"FRG1",NA
NA,"MON2",NA
NA,"PARK7",NA
NA,"PRKCDBP",NA
NA,"GPRC5D",NA
NA,"OR2C1",NA
NA,"MRPS26",NA
NA,"MTRNR2L2",NA
NA,"LOC100507299",NA
NA,"PRRC2C",NA
NA,"RAPH1",NA
NA,"CHD6",NA
NA,"OR52N4",NA
NA,"OR10Q1",NA
NA,"LOC554206",NA
NA,"LOC100289561",NA
NA,"TRPM7",NA
NA,"FBXL20",NA
NA,"CLCN5",NA
NA,"OR11G2",NA
NA,"OR7G2",NA
NA,"TAAR6",NA
NA,"BUD31",NA
NA,"AKAP6",NA
NA,"MLLT4",NA
NA,"S100A14",NA
NA,"TMEM179B",NA
NA,"IL23A",NA
NA,"PSMA3",NA
NA,"DPM1",NA
NA,"C3orf54",NA
NA,"OR10C1",NA
NA,"IFNA8",NA
NA,"HSD17B10",NA
NA,"LIFR",NA
NA,"DICER1",NA
NA,"IL27",NA
NA,"APRT",NA
NA,"LOC388948",NA
NA,"LOC645513",NA
NA,"C7orf23",NA
NA,"VGLL3",NA
NA,"TNNI3K",NA
NA,"MIR2681",NA
NA,"MIR1253",NA
NA,"MIR3912",NA
NA,"MIR548F4",NA
NA,"HSD52",NA
NA,"OR8G5",NA
NA,"IMP4",NA
NA,"UPK3A",NA
NA,"PROL1",NA
NA,"GZMK",NA
NA,"OR2J2",NA
NA,"PINX1",NA
NA,"MOS",NA
NA,"OR13D1",NA
NA,"ZMYM2",NA
NA,"C1QB",NA
NA,"HDDC3",NA
NA,"HOTAIRM1",NA
NA,"IL26",NA
NA,"IL17C",NA
NA,"C21orf90",NA
NA,"PSMB9",NA
NA,"ARHGAP32",NA
NA,"SNX18",NA
NA,"C14orf166",NA
NA,"TEX21P",NA
NA,"LOC100505536",NA
NA,"BPIFA2",NA
NA,"NCRNA00051",NA
NA,"OR13C3",NA
NA,"PLP2",NA
NA,"SESTD1",NA
NA,"SPTB",NA
NA,"MED13",NA
NA,"AUTS2",NA
NA,"LOC100129250",NA
NA,"SRCAP",NA
NA,"ZFP106",NA
NA,"PTGER3",NA
NA,"ASCC3",NA
NA,"PYY",NA
NA,"C19orf10",NA
NA,"ABCA1",NA
NA,"MXD1",NA
NA,"NGF",NA
NA,"OR2T4",NA
NA,"SUGT1P3",NA
NA,"CDRT15L2",NA
NA,"FABP6",NA
NA,"TREM2",NA
NA,"OR2S2",NA
NA,"TRANK1",NA
NA,"C11orf53",NA
NA,"LOC100127983",NA
NA,"CDC42BPA",NA
NA,"LGSN",NA
NA,"OR5B2",NA
NA,"LOC283404",NA
NA,"C15orf24",NA
NA,"PRSS57",NA
NA,"TAAR9",NA
NA,"KIAA1671",NA
NA,"C16orf92",NA
NA,"LOC100271874",NA
NA,"GPR21",NA
NA,"FCN2",NA
NA,"MIR1248",NA
NA,"MIR3939",NA
NA,"MIR545",NA
NA,"SNRPA1",NA
NA,"LOC644649",NA
NA,"NCRNA00251",NA
NA,"CELSR2",NA
NA,"FAM176B",NA
NA,"TMEM170A",NA
NA,"TFF3",NA
NA,"PCNT",NA
NA,"BOD1L",NA
NA,"S100A10",NA
NA,"LOC100287114",NA
NA,"CCDC159",NA
NA,"LOC643669",NA
NA,"ELSPBP1",NA
NA,"C2orf50",NA
NA,"MAL",NA
NA,"LOC100287718",NA
NA,"MTR",NA
NA,"LRPAP1",NA
NA,"ALG14",NA
NA,"OR5B12",NA
NA,"LOC644554",NA
NA,"NDUFB5",NA
NA,"PCNAP1",NA
NA,"OR51B2",NA
NA,"NSMCE1",NA
NA,"KRTAP4-6",NA
NA,"RAC3",NA
NA,"TNRC18",NA
NA,"TTL",NA
NA,"LOC375295",NA
NA,"IGLL5",NA
NA,"GSTT1",NA
NA,"FAM9B",NA
NA,"CACNA1G",NA
NA,"LOC100507421",NA
NA,"THSD7A",NA
NA,"H3F3C",NA
NA,"LOC375196",NA
NA,"BHLHE23",NA
NA,"LOC100129636",NA
NA,"PIKFYVE",NA
NA,"RIMKLA",NA
NA,"CACNA1A",NA
NA,"OR51M1",NA
NA,"KRTAP5-10",NA
NA,"ISCA2",NA
NA,"PEX11G",NA
NA,"FBLL1",NA
NA,"GNAT3",NA
NA,"SAMD12",NA
NA,"H3F3A",NA
NA,"NINJ2",NA
NA,"NUPR1",NA
NA,"CMTM2",NA
NA,"SBK2",NA
NA,"HRASLS",NA
NA,"RNASE6",NA
NA,"HCG4B",NA
NA,"MIR3973",NA
NA,"SNORD90",NA
NA,"HS3ST6",NA
NA,"KRTCAP3",NA
NA,"CSN2",NA
NA,"FREM1",NA
NA,"SYNPO",NA
NA,"GREB1",NA
NA,"C10orf120",NA
NA,"NTHL1",NA
NA,"PHF5A",NA
NA,"DKFZp434L192",NA
NA,"GADD45G",NA
NA,"LOC100132741",NA
NA,"NBPF10",NA
NA,"OR4C12",NA
NA,"SUMO2",NA
NA,"H1FOO",NA
NA,"CEP170P1",NA
NA,"OR2H2",NA
NA,"GNMT",NA
NA,"LOC642236",NA
NA,"NRXN1",NA
NA,"RLIM",NA
NA,"LAMA3",NA
NA,"ATXN1",NA
NA,"FAM99B",NA
NA,"OR52D1",NA
NA,"RAB41",NA
NA,"FPGT",NA
NA,"TEP1",NA
NA,"OR51T1",NA
NA,"RAN",NA
NA,"ATOH1",NA
NA,"FATE1",NA
NA,"SHANK2",NA
NA,"S100A16",NA
NA,"EMG1",NA
NA,"C15orf48",NA
NA,"FAM153C",NA
NA,"FAM66D",NA
NA,"FRY",NA
NA,"FBN2",NA
NA,"HIST2H2AA4",NA
NA,"CD48",NA
NA,"OR52K2",NA
NA,"C16orf91",NA
NA,"WDR52",NA
NA,"REV3L",NA
NA,"DOC2B",NA
NA,"OR1I1",NA
NA,"GYPC",NA
NA,"DPH3P1",NA
NA,"C22orf31",NA
NA,"SDK2",NA
NA,"PYY2",NA
NA,"USP31",NA
NA,"DMXL2",NA
NA,"IFI6",NA
NA,"OR51I2",NA
NA,"PDCL3",NA
NA,"LOC729080",NA
NA,"MIR3944",NA
NA,"LOC728989",NA
NA,"OR4A5",NA
NA,"OR56A1",NA
NA,"GPR32",NA
NA,"NCRNA00258",NA
NA,"KRTAP10-2",NA
NA,"NAT8",NA
NA,"NCRNA00318",NA
NA,"HMX3",NA
NA,"C10orf35",NA
NA,"TIMM9",NA
NA,"SDF2",NA
NA,"TMEM111",NA
NA,"HDGFL1",NA
NA,"DCHS1",NA
NA,"VN1R5",NA
NA,"OR8J1",NA
NA,"LECT2",NA
NA,"BLVRA",NA
NA,"USP24",NA
NA,"PAG1",NA
NA,"PVRL3",NA
NA,"ZNF511",NA
NA,"TAS2R9",NA
NA,"OVCA2",NA
NA,"KRTAP4-12",NA
NA,"DHDH",NA
NA,"OR4K1",NA
NA,"GPR33",NA
NA,"LOC400236",NA
NA,"HTA",NA
NA,"NUDT1",NA
NA,"CETN2",NA
NA,"C1orf123",NA
NA,"NUDT9P1",NA
NA,"OSTC",NA
NA,"RNF208",NA
NA,"ENHO",NA
NA,"ORAI2",NA
NA,"URB1",NA
NA,"TMEM234",NA
NA,"TESC",NA
NA,"CAPZA3",NA
NA,"CA5A",NA
NA,"KRTAP4-4",NA
NA,"CCDC124",NA
NA,"TAAR3",NA
NA,"LRRC67",NA
NA,"REXO1L2P",NA
NA,"OR8S1",NA
NA,"LGALS14",NA
NA,"PRADC1",NA
NA,"NCRNA00161",NA
NA,"ODZ3",NA
NA,"NCRNA00264",NA
NA,"OR5T2",NA
NA,"C19orf60",NA
NA,"MIR2682",NA
NA,"SNORD8",NA
NA,"MIR3942",NA
NA,"MIR187",NA
NA,"MIR3911",NA
NA,"MIR767",NA
NA,"OAZ3",NA
NA,"RAB25",NA
NA,"LOC100506963",NA
NA,"TMEM72",NA
NA,"RPS27L",NA
NA,"AQP12A",NA
NA,"LOC100129480",NA
NA,"SPCS1",NA
NA,"DBT",NA
NA,"KDM5A",NA
NA,"FKBP5",NA
NA,"METTL21C",NA
NA,"SNRNP25",NA
NA,"INO80C",NA
NA,"LOC100287010",NA
NA,"PPARGC1B",NA
NA,"PRR14L",NA
NA,"POU5F1P4",NA
NA,"C19orf38",NA
NA,"ACER1",NA
NA,"SNHG11",NA
NA,"HSCB",NA
NA,"GPR15",NA
NA,"UBR5",NA
NA,"NUDT17",NA
NA,"CKS1B",NA
NA,"POU5F1P3",NA
NA,"OR11H2",NA
NA,"OR4M2",NA
NA,"MC3R",NA
NA,"C21orf81",NA
NA,"TDRG1",NA
NA,"SLC24A2",NA
NA,"OR3A2",NA
NA,"TRIOBP",NA
NA,"GPR25",NA
NA,"C17orf99",NA
NA,"OCEL1",NA
NA,"MAP3K2",NA
NA,"PRB3",NA
NA,"CD63",NA
NA,"PRPS1L1",NA
NA,"ASPM",NA
NA,"FAM96A",NA
NA,"NUFIP2",NA
NA,"OR10J1",NA
NA,"PLA2G12B",NA
NA,"OR5AU1",NA
NA,"GDPD3",NA
NA,"METRN",NA
NA,"RIT2",NA
NA,"NOSIP",NA
NA,"GRIK1-AS1",NA
NA,"OR2F1",NA
NA,"IGFBPL1",NA
NA,"CMTM4",NA
NA,"NBPF11",NA
NA,"NUDT7",NA
NA,"GSTT2B",NA
NA,"PRIC285",NA
NA,"MGAT4A",NA
NA,"MIR181B1",NA
NA,"MIR181A1",NA
NA,"MIR205",NA
NA,"MIR215",NA
NA,"MIR34A",NA
NA,"MIR202",NA
NA,"MIR210",NA
NA,"MIR192",NA
NA,"MIR196A2",NA
NA,"MIR203",NA
NA,"MIR548Y",NA
NA,"MIR7-2",NA
NA,"MIR212",NA
NA,"MIR10A",NA
NA,"MIR181C",NA
NA,"MIR7-3",NA
NA,"SNORD23",NA
NA,"MIR10B",NA
NA,"MIR216A",NA
NA,"MIR3653",NA
NA,"MIR218-1",NA
NA,"MIR3936",NA
NA,"MIR218-2",NA
NA,"MIR219-1",NA
NA,"MIR182",NA
NA,"MIR183",NA
NA,"MIR181A2",NA
NA,"MIR199B",NA
NA,"MIR204",NA
NA,"MIR7-1",NA
NA,"MIR221",NA
NA,"MIR222",NA
NA,"MIR223",NA
NA,"OR56B1",NA
NA,"MOGAT1",NA
NA,"PFDN6",NA
NA,"ARF5",NA
NA,"KLF12",NA
NA,"ALPK3",NA
NA,"GK5",NA
NA,"THOC4",NA
NA,"NPM2",NA
NA,"MAST4",NA
NA,"TMEM236",NA
NA,"LOC641515",NA
NA,"KCNQ1DN",NA
NA,"MANSC4",NA
NA,"RPRML",NA
NA,"UNQ6975",NA
NA,"CAPSL",NA
NA,"C9orf29",NA
NA,"TIMM17B",NA
NA,"SORL1",NA
NA,"MEGF8",NA
NA,"NCOR1",NA
NA,"FABP3",NA
NA,"OR52L1",NA
NA,"IQCF4",NA
NA,"OPN1SW",NA
NA,"CYP20A1",NA
NA,"KIAA0226",NA
NA,"TMEM61",NA
NA,"TMEM225",NA
NA,"NPIP",NA
NA,"DMRTC1B",NA
NA,"DMRTC1",NA
NA,"MAP4",NA
NA,"PAPPA",NA
NA,"CALML6",NA
NA,"C1QA",NA
NA,"OR51Q1",NA
NA,"TAS2R7",NA
NA,"VPS25",NA
NA,"DSCR4",NA
NA,"RGPD2",NA
NA,"VPS29",NA
NA,"MPHOSPH6",NA
NA,"ROPN1",NA
NA,"C6orf186",NA
NA,"NUDT2",NA
NA,"SETBP1",NA
NA,"PPP1R9A",NA
NA,"TNFRSF4",NA
NA,"OR56A4",NA
NA,"TET3",NA
NA,"RC3H1",NA
NA,"RPS14",NA
NA,"NSA2",NA
NA,"TCEAL2",NA
NA,"ZAR1L",NA
NA,"TPSG1",NA
NA,"KRTAP4-9",NA
NA,"CRYBA2",NA
NA,"KRTAP10-10",NA
NA,"LOC653712",NA
NA,"SPATS1",NA
NA,"SETX",NA
NA,"DENND1B",NA
NA,"MPRIP",NA
NA,"SNORD67",NA
NA,"MIR365-2",NA
NA,"MIR1289-2",NA
NA,"MIR3666",NA
NA,"MIR3910-1",NA
NA,"MIR448",NA
NA,"MIR766",NA
NA,"MRPS21",NA
NA,"CDRT15P",NA
NA,"TSPO2",NA
NA,"TAS2R3",NA
NA,"SHROOM3",NA
NA,"NT5C1A",NA
NA,"CTSL1P2",NA
NA,"NTAN1",NA
NA,"CXCL1",NA
NA,"GNB2L1",NA
NA,"LOC643401",NA
NA,"C6orf72",NA
NA,"NIN",NA
NA,"NRTN",NA
NA,"LOC541471",NA
NA,"BPIFA3",NA
NA,"RAET1G",NA
NA,"PRRC2B",NA
NA,"C13orf15",NA
NA,"MTNR1A",NA
NA,"BET3L",NA
NA,"MRPL13",NA
NA,"BDP1",NA
NA,"DSTNP2",NA
NA,"APOBEC3C",NA
NA,"SAP30",NA
NA,"IGFBP7",NA
NA,"OR2B3",NA
NA,"SERF2",NA
NA,"ATG2B",NA
NA,"SMAD2",NA
NA,"LOC254312",NA
NA,"FAM26F",NA
NA,"RAB33A",NA
NA,"SNHG1",NA
NA,"ZNF524",NA
NA,"TCF4",NA
NA,"C9orf116",NA
NA,"PGAP1",NA
NA,"OR2T1",NA
NA,"MYL4",NA
NA,"WDR54",NA
NA,"C20orf195",NA
NA,"CBR3",NA
NA,"MIR497",NA
NA,"SNORD11B",NA
NA,"MIR548J",NA
NA,"LOC729013",NA
NA,"LXN",NA
NA,"TULP4",NA
NA,"VEGFB",NA
NA,"AQP12B",NA
NA,"COX7A2L",NA
NA,"CRYAA",NA
NA,"FAM92A1",NA
NA,"SH3BGRL3",NA
NA,"OR4C15",NA
NA,"C19orf20",NA
NA,"CCL25",NA
NA,"BRI3",NA
NA,"UGGT1",NA
NA,"C1orf70",NA
NA,"MMP7",NA
NA,"YIF1A",NA
NA,"PDE6D",NA
NA,"NKX6-1",NA
NA,"PSMG4",NA
NA,"DMXL1",NA
NA,"VSIG2",NA
NA,"OR52I2",NA
NA,"CINP",NA
NA,"HIGD2B",NA
NA,"ECI1",NA
NA,"MRPS22",NA
NA,"ING2",NA
NA,"RP9",NA
NA,"GJC3",NA
NA,"C5orf42",NA
NA,"NFASC",NA
NA,"ATRX",NA
NA,"APOA1BP",NA
NA,"NXT1",NA
NA,"MAP1LC3A",NA
NA,"UCHL1",NA
NA,"MRPS18C",NA
NA,"UFC1",NA
NA,"ITGB3BP",NA
NA,"LOC100129827",NA
NA,"EIF3G",NA
NA,"CFC1",NA
NA,"GOLGB1",NA
NA,"BTN3A2",NA
NA,"TTN",NA
NA,"FMNL3",NA
NA,"FCGR1B",NA
NA,"KRTAP5-2",NA
NA,"DYNLL1",NA
NA,"DCTPP1",NA
NA,"DERL2",NA
NA,"TBC1D3P1-DHX40P1",NA
NA,"HLA-DQB2",NA
NA,"HLA-DMA",NA
NA,"FAM166A",NA
NA,"SSR2",NA
NA,"C10orf136",NA
NA,"FAM96B",NA
NA,"ITGB1BP3",NA
NA,"RPL13A",NA
NA,"LOC285540",NA
NA,"FOXK1",NA
NA,"LOC100499466",NA
NA,"LOC100131060",NA
NA,"RNASE1",NA
NA,"OR10H1",NA
NA,"DCTN6",NA
NA,"APC",NA
NA,"RASAL2",NA
NA,"MIR1250",NA
NA,"RNF223",NA
NA,"NBPF15",NA
NA,"LRRC52",NA
NA,"FLJ32224",NA
NA,"KLKP1",NA
NA,"MTRNR2L10",NA
NA,"SDK1",NA
NA,"SPHAR",NA
NA,"LOC149134",NA
NA,"TSPAN8",NA
NA,"SRP14",NA
NA,"LOC728323",NA
NA,"PSMG1",NA
NA,"FLJ34208",NA
NA,"CSNK2B",NA
NA,"C9orf23",NA
NA,"CBL",NA
NA,"NCRNA00238",NA
NA,"LGALS17A",NA
NA,"HDAC9",NA
NA,"IGF1R",NA
NA,"OR52B4",NA
NA,"OR51D1",NA
NA,"HSD17B3",NA
NA,"PLAC1",NA
NA,"USP34",NA
NA,"SH3PXD2A",NA
NA,"C12orf60",NA
NA,"COPE",NA
NA,"TNNT1",NA
NA,"PCDH11Y",NA
NA,"PRG2",NA
NA,"FAM138D",NA
NA,"MYEOV2",NA
NA,"TST",NA
NA,"APOD",NA
NA,"COL6A3",NA
NA,"SBNO1",NA
NA,"KRTAP5-5",NA
NA,"KLK14",NA
NA,"PIGF",NA
NA,"FAM138F",NA
NA,"UBE2U",NA
NA,"LOC283481",NA
NA,"FAM138E",NA
NA,"TPPP3",NA
NA,"FAM138A",NA
NA,"FAM138B",NA
NA,"GPR27",NA
NA,"FAM138C",NA
NA,"RHOD",NA
NA,"RERGL",NA
NA,"PDCD6",NA
NA,"KHDC1",NA
NA,"FAM163B",NA
NA,"KCNQ3",NA
NA,"MIR765",NA
NA,"SNORD89",NA
NA,"CERS1",NA
NA,"SDHAF1",NA
NA,"TXNRD3NB",NA
NA,"LOC646576",NA
NA,"RNF5",NA
NA,"ACACA",NA
NA,"SHROOM4",NA
NA,"LYRM5",NA
NA,"EBI3",NA
NA,"S100B",NA
NA,"NQO2",NA
NA,"TREML3",NA
NA,"OR2L2",NA
NA,"LOC100505648",NA
NA,"C19orf40",NA
NA,"MAS1",NA
NA,"RPL19P12",NA
NA,"MRPL28",NA
NA,"RNASEH2A",NA
NA,"WASH5P",NA
NA,"C6orf15",NA
NA,"ZZEF1",NA
NA,"LAMA5",NA
NA,"DISC1",NA
NA,"LOC100505633",NA
NA,"DEFB118",NA
NA,"GSTM2P1",NA
NA,"TATDN1",NA
NA,"CELSR1",NA
NA,"BRCA2",NA
NA,"ATP5C1",NA
NA,"TTC9C",NA
NA,"UNC50",NA
NA,"MAS1L",NA
NA,"ACVR2B",NA
NA,"SDHB",NA
NA,"TIMM8B",NA
NA,"DGUOK",NA
NA,"RSPH9",NA
NA,"PTPRB",NA
NA,"LCE1B",NA
NA,"REP15",NA
NA,"JSRP1",NA
NA,"GGTLC1",NA
NA,"LOC728723",NA
NA,"ZHX1-C8ORF76",NA
NA,"IFNK",NA
NA,"MYO10",NA
NA,"TEX12",NA
NA,"LOC441025",NA
NA,"IPO9",NA
NA,"MKLN1",NA
NA,"KCTD14",NA
NA,"MIR454",NA
NA,"MIR663B",NA
NA,"THEM5",NA
NA,"CLRN3",NA
NA,"C11orf42",NA
NA,"LOC606724",NA
NA,"WNK3",NA
NA,"IL18",NA
NA,"RPSAP52",NA
NA,"CCDC101",NA
NA,"KRTAP4-8",NA
NA,"OAZ1",NA
NA,"LIN37",NA
NA,"NEU2",NA
NA,"LOC641746",NA
NA,"PLXNA2",NA
NA,"ITLN2",NA
NA,"EXOSC1",NA
NA,"LOC644656",NA
NA,"IL22",NA
NA,"ANKRD63",NA
NA,"FAM103A1",NA
NA,"MYL1",NA
NA,"S100Z",NA
NA,"TAS2R38",NA
NA,"ENDOG",NA
NA,"CHD9",NA
NA,"NUDT22",NA
NA,"LSM4",NA
NA,"VAX2",NA
NA,"VKORC1L1",NA
NA,"ARL17A",NA
NA,"C13orf27",NA
NA,"CEACAM3",NA
NA,"ZNF550",NA
NA,"LOC100128023",NA
NA,"CHIC2",NA
NA,"PIR",NA
NA,"WDR33",NA
NA,"RAB13",NA
NA,"RXFP4",NA
NA,"PTMS",NA
NA,"PIGL",NA
NA,"CLPP",NA
NA,"SDHAP3",NA
NA,"MECP2",NA
NA,"CA4",NA
NA,"GPS2",NA
NA,"ODF4",NA
NA,"TAAR5",NA
NA,"ZDHHC12",NA
NA,"FOXR1",NA
NA,"TMCO5A",NA
NA,"HLA-DQA2",NA
NA,"ZNRD1",NA
NA,"GPR157",NA
NA,"DEPDC4",NA
NA,"CXCL3",NA
NA,"TAS2R5",NA
NA,"C9orf129",NA
NA,"PLEKHG4B",NA
NA,"MIR548K",NA
NA,"MIR492",NA
NA,"PDCD2L",NA
NA,"PSORS1C2",NA
NA,"LOC728724",NA
NA,"BASP1P1",NA
NA,"PSMG2",NA
NA,"RPP40",NA
NA,"COL12A1",NA
NA,"RORA",NA
NA,"KCNK18",NA
NA,"LOC100499227",NA
NA,"MORN3",NA
NA,"CCDC70",NA
NA,"LOC79015",NA
NA,"C20orf196",NA
NA,"GNAS-AS1",NA
NA,"TNFRSF6B",NA
NA,"UQCR10",NA
NA,"RRP36",NA
NA,"EBP",NA
NA,"PPM1A",NA
NA,"ZC3H6",NA
NA,"REXO2",NA
NA,"LOC440335",NA
NA,"PROKR2",NA
NA,"IRAK1BP1",NA
NA,"C7orf45",NA
NA,"LOC440563",NA
NA,"XRCC6BP1",NA
NA,"MCF2L-AS1",NA
NA,"PNMT",NA
NA,"CFD",NA
NA,"STX19",NA
NA,"TSPY2",NA
NA,"CHD7",NA
NA,"ZNF652",NA
NA,"UTF1",NA
NA,"CETN1",NA
NA,"GALR3",NA
NA,"LOC100131726",NA
NA,"PSKH2",NA
NA,"FBL",NA
NA,"PET117",NA
NA,"C6orf108",NA
NA,"CNR1",NA
NA,"POLR3GL",NA
NA,"LOC648809",NA
NA,"PEX11A",NA
NA,"C1QBP",NA
NA,"KRTAP26-1",NA
NA,"SLC5A3",NA
NA,"MS4A12",NA
NA,"MIAT",NA
NA,"FCER1A",NA
NA,"SRSF9",NA
NA,"CENPV",NA
NA,"LOC653653",NA
NA,"LIM2",NA
NA,"HLA-DRB1",NA
NA,"TLN2",NA
NA,"SPEG",NA
NA,"MIR1257",NA
NA,"MIR941-1",NA
NA,"MESP1",NA
NA,"TPSB2",NA
NA,"HERC2P4",NA
NA,"MRPL39",NA
NA,"C11orf41",NA
NA,"ANKRD12",NA
NA,"TIMM23",NA
NA,"LOC388553",NA
NA,"PDZD2",NA
NA,"TCL1B",NA
NA,"TMEM95",NA
NA,"HLA-DRB5",NA
NA,"NAV2",NA
NA,"FBN1",NA
NA,"LOC439994",NA
NA,"NME6",NA
NA,"FKSG83",NA
NA,"C6orf81",NA
NA,"TCEAL5",NA
NA,"CDCA3",NA
NA,"FRYL",NA
NA,"ANKS1B",NA
NA,"ZEB2",NA
NA,"LOC149086",NA
NA,"ACOT8",NA
NA,"TFPI2",NA
NA,"FUNDC1",NA
